n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
200,1.0,4,0.3,0.25,0.25,16,19260817,Plain,,0.3697,-0.1057,-0.128,0.1181,0.1564,0.1581,136444579161532.42,165585180045609.72,168795384200759.72,0.56,True
200,1.0,2,0.5,0.25,0.25,16,19260817,Plain,,0.1663,0.0854,0.1007,0.1358,0.1423,0.1412,119338531881645.06,121173854547629.62,122098461642038.28,0.48,True
200,1.0,2,0.3,0.5,0.25,16,19260817,Plain,,0.1779,0.0819,0.081,0.1349,0.1425,0.1427,117737158827514.72,119143642319026.44,123238811519935.77,0.51,True
200,1.0,2,0.3,0.25,0.5,16,19260817,Plain,,0.17,0.0864,0.0926,0.1355,0.1422,0.1418,119286994770202.58,123160011355608.56,123525723520658.8,0.56,True
200,1.0,2,0.3,0.25,0.25,64,19260817,Plain,,0.2334,0.0431,0.0567,0.1303,0.1455,0.1446,114638774239023.2,126919352363636.64,122165091430551.14,0.48,True
100,1.0,2,0.3,0.5,0.25,4,19260817,Plain,,0.0983,0.0858,0.086,0.1413,0.1422,0.1423,116379144497556.4,115836417735166.69,116684144104533.84,0.31,True
200,0.01,2,0.3,0.5,0.25,4,19260817,Plain,,0.0686,0.0693,0.0673,0.1436,0.1435,0.1438,94427026171188.06,93923074776302.05,94248494876369.5,0.5,True
200,1.0,4,0.3,0.5,0.25,4,19260817,Plain,,0.1974,-0.0012,0.0091,0.1333,0.1489,0.1482,146267765431638.9,159854143988619.38,160752203985936.72,0.63,True
200,1.0,2,0.5,0.5,0.25,4,19260817,Plain,,0.1048,0.0864,0.0831,0.1408,0.1422,0.1425,121234009767062.66,120995903623118.4,121873015043663.52,0.52,True
200,1.0,2,0.3,0.5,0.5,4,19260817,Plain,,0.1056,0.087,0.0848,0.1407,0.1421,0.1424,122650308264017.66,121721980415953.72,122052841422611.05,0.61,True
100,1.0,2,0.3,0.25,0.5,4,19260817,Plain,,0.0965,0.0859,0.0858,0.1414,0.1422,0.1423,119728835898537.2,118100920758169.42,119722443856723.56,0.32,True
200,0.01,2,0.3,0.25,0.5,4,19260817,Plain,,0.068,0.0687,0.0667,0.1436,0.1436,0.1438,94507683199551.44,93985239649874.28,94142696412529.84,0.54,True
200,1.0,4,0.3,0.25,0.5,4,19260817,Plain,,0.1871,0.0131,0.0042,0.1341,0.1478,0.1485,145868419881468.5,157278080087932.44,162131296849261.22,0.71,True
200,1.0,2,0.5,0.25,0.5,4,19260817,Plain,,0.1033,0.0857,0.0863,0.1409,0.1423,0.1423,122990619939587.44,122015105623574.48,123890183075014.94,0.57,True
100,1.0,2,0.5,0.25,0.25,4,19260817,Plain,,0.0947,0.0831,0.0861,0.1416,0.1425,0.1423,118338761419458.44,117908239506619.08,117529110615613.6,0.29,True
200,0.01,2,0.5,0.25,0.25,4,19260817,Plain,,0.068,0.0686,0.0668,0.1436,0.1436,0.1438,94513662602347.22,93967549404878.14,94187205450471.86,0.46,True
200,1.0,4,0.5,0.25,0.25,4,19260817,Plain,,0.1815,0.0191,0.0222,0.1346,0.1473,0.1472,143790173727082.28,155666761385869.66,154846225719812.9,0.58,True
200,1.0,2,0.7,0.25,0.25,4,19260817,Plain,,0.1017,0.0827,0.0842,0.141,0.1425,0.1424,120950647677664.69,120500526876905.62,120911474337812.0,1.25,True
200,0.01,2,0.3,0.25,0.75,4,19260817,Plain,,0.068,0.0687,0.0667,0.1436,0.1436,0.1438,94511017144147.31,93994465812953.31,94156383204918.78,1.54,True
200,1.0,4,0.3,0.25,0.75,4,19260817,Plain,,0.1958,0.0121,-0.0066,0.1334,0.1479,0.1493,144721275173628.2,156533486165211.3,161305768546355.5,0.84,True
200,1.0,2,0.5,0.25,0.75,4,19260817,Plain,,0.1023,0.0846,0.0855,0.141,0.1423,0.1423,122458646093982.23,122055501634473.88,122509138101183.28,0.62,True
200,1.0,2,0.3,0.5,0.75,4,19260817,Plain,,0.1049,0.0851,0.0845,0.1408,0.1423,0.1424,122679547999471.48,122562073522400.52,123405953475799.72,0.7,True
200,1.0,2,0.3,0.25,0.75,16,19260817,Plain,,0.17,0.0749,0.0776,0.1355,0.1431,0.143,119660442348364.7,120865707726646.72,122464490216949.28,0.64,True
100,1.0,2,0.3,0.5,0.75,4,19260817,Plain,,0.0982,0.0855,0.0856,0.1413,0.1423,0.1423,116392759480090.52,115261898855388.06,116636422782456.38,0.4,True
200,0.01,2,0.3,0.5,0.75,4,19260817,Plain,,0.0687,0.0694,0.0675,0.1436,0.1435,0.1437,94427282902588.5,93927058296291.1,94196936422728.06,0.7,True
200,1.0,4,0.3,0.5,0.75,4,19260817,Plain,,0.2116,-0.015,-0.0087,0.1321,0.1499,0.1495,142281547761753.12,155138579212106.38,159052702833605.22,0.98,True
200,1.0,2,0.5,0.5,0.75,4,19260817,Plain,,0.1049,0.0871,0.0804,0.1408,0.1421,0.1427,121135954022969.5,120793080295101.36,122020608811918.2,0.72,True
200,1.0,2,0.3,0.5,0.75,16,19260817,Plain,,0.1795,0.0804,0.0864,0.1348,0.1427,0.1423,121227690921222.52,123668298926963.3,127875676686579.0,0.72,True
100,1.0,2,0.5,0.25,0.75,4,19260817,Plain,,0.0957,0.0823,0.0852,0.1415,0.1425,0.1424,120225648508973.2,118542003607078.06,119948027417925.8,0.34,True
200,0.01,2,0.5,0.25,0.75,4,19260817,Plain,,0.068,0.0687,0.0667,0.1436,0.1436,0.1438,94510356692430.16,93993839635395.44,94155728840889.12,0.62,True
200,1.0,4,0.5,0.25,0.75,4,19260817,Plain,,0.1927,0.026,0.0068,0.1337,0.1468,0.1483,144080532717811.06,154106738970038.2,160434306949873.75,0.83,True
200,1.0,2,0.7,0.25,0.75,4,19260817,Plain,,0.1025,0.0827,0.0847,0.141,0.1425,0.1424,122677956616473.22,122114798430522.5,122645040879010.36,0.63,True
200,1.0,2,0.5,0.25,0.75,16,19260817,Plain,,0.1712,0.0955,0.0894,0.1354,0.1415,0.142,119573884637939.48,121166509602179.72,123432362277242.34,0.62,True
50,1.0,2,0.9,0.25,0.25,1024,19260817,Plain,,0.1715,0.0743,0.0995,0.1354,0.1431,0.1413,101510607034153.2,106335869802853.52,103390627931419.84,0.25,True
25,0.01,2,0.9,0.25,0.25,1024,19260817,Plain,,0.0284,0.0284,0.0284,0.1466,0.1466,0.1467,98133766669457.56,98117840755890.84,98159394282349.42,0.19,True
25,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,,0.2046,0.0748,0.0737,0.1327,0.1431,0.1433,98917342638629.58,104247219513545.86,104196397385416.8,0.23,True
25,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,,0.1469,0.0891,0.0758,0.1374,0.142,0.1431,99986927762903.9,102256365871930.23,105952585055082.12,0.21,True
25,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,,0.146,0.1012,0.1139,0.1375,0.141,0.1401,99198609943415.62,99655951690817.05,100237022594197.5,0.19,True
25,1.0,2,0.9,0.25,0.25,256,19260817,Plain,,0.1345,0.1049,0.0954,0.1384,0.1408,0.1416,98382671261304.4,100582193550503.88,101576508593802.58,0.16,True
50,1.0,2,0.9,0.25,0.25,256,19260817,Plain,,0.1662,0.0832,0.0959,0.1359,0.1424,0.1415,100507098437799.14,106221047998838.56,105469525283246.42,0.22,True
25,0.01,2,0.9,0.25,0.25,256,19260817,Plain,,0.0285,0.0287,0.0285,0.1466,0.1466,0.1467,98132675730058.28,98068835648925.4,98134447404240.95,0.15,True
25,1.0,4,0.9,0.25,0.25,256,19260817,Plain,,0.2024,0.068,0.0657,0.1329,0.1436,0.1439,100815972462860.8,106827089792228.84,108388959063369.31,0.18,True
25,1.0,2,0.7,0.25,0.25,256,19260817,Plain,,0.141,0.1128,0.0987,0.1379,0.1401,0.1413,95720490348686.84,96173239982034.69,95772094372674.0,0.16,True
25,1.0,2,0.9,0.5,0.25,256,19260817,Plain,,0.1434,0.0869,0.0986,0.1377,0.1422,0.1413,99456320488824.8,102688007051726.12,99885444932101.4,0.18,True
25,1.0,2,0.9,0.25,0.5,256,19260817,Plain,,0.1388,0.0932,0.1189,0.1381,0.1417,0.1397,100685463735196.36,101782143951291.08,101023280868028.22,0.17,True
50,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,,0.1819,0.0854,0.1083,0.1346,0.1423,0.1406,100666873836015.16,103700688245983.52,103272194656865.16,0.27,True
25,0.01,2,0.9,0.25,0.5,1024,19260817,Plain,,0.0286,0.0286,0.0286,0.1466,0.1466,0.1467,98127619596481.16,98149362142068.95,98220698944391.12,0.21,True
25,1.0,4,0.9,0.25,0.5,1024,19260817,Plain,,0.2246,0.0343,0.0414,0.131,0.1462,0.1457,99447092457702.69,109567758178659.23,107474322598210.28,0.24,True
25,1.0,2,0.7,0.25,0.5,1024,19260817,Plain,,0.1434,0.1038,0.1095,0.1377,0.1408,0.1405,102240769116525.2,104571727113833.95,102801189480144.4,0.22,True
25,1.0,2,0.9,0.5,0.5,1024,19260817,Plain,,0.152,0.0978,0.0954,0.137,0.1413,0.1416,93469937722542.78,95227815797084.31,96177957030937.4,0.22,True
50,1.0,2,0.9,0.25,0.75,1024,19260817,Plain,,0.1814,0.0672,0.1117,0.1346,0.1437,0.1403,100936245896831.31,104263600145041.56,101401119060646.0,0.29,True
25,0.01,2,0.9,0.25,0.75,1024,19260817,Plain,,0.0285,0.0286,0.0284,0.1466,0.1466,0.1467,98131421794039.38,98138558586543.23,98200593047115.31,0.2,True
25,1.0,4,0.9,0.25,0.75,1024,19260817,Plain,,0.2213,0.0464,0.0446,0.1313,0.1453,0.1455,99014265590192.72,109228430689619.16,109787900926534.72,0.24,True
25,1.0,2,0.9,0.5,0.75,1024,19260817,Plain,,0.15,0.0816,0.0973,0.1372,0.1426,0.1414,96168240716347.06,98944136408282.56,103167293219963.22,0.22,True
25,1.0,2,0.9,0.25,0.75,256,19260817,Plain,,0.1399,0.1039,0.1084,0.138,0.1408,0.1406,99810931556876.23,100732463464908.0,100486356761147.66,0.18,True
50,1.0,2,0.9,0.25,0.75,256,19260817,Plain,,0.168,0.0931,0.1003,0.1357,0.1417,0.1412,101531053821291.44,104329989177562.28,102805588595199.66,0.26,True
25,0.01,2,0.9,0.25,0.75,256,19260817,Plain,,0.0283,0.0285,0.0284,0.1467,0.1466,0.1467,98145322810520.88,98105355996141.12,98156342740392.12,0.17,True
25,1.0,4,0.9,0.25,0.75,256,19260817,Plain,,0.2181,0.0452,0.0401,0.1316,0.1454,0.1458,102398886676602.8,110904686815132.52,110939943559292.05,0.21,True
25,1.0,2,0.7,0.25,0.75,256,19260817,Plain,,0.14,0.1029,0.1082,0.138,0.1409,0.1406,99802351272124.56,100802789153198.16,100504207437569.58,0.17,True
25,1.0,2,0.9,0.5,0.75,256,19260817,Plain,,0.1533,0.0986,0.0901,0.1369,0.1412,0.142,96148680906364.52,98765003887141.69,97923804766143.72,0.19,True
50,1.0,2,0.3,0.75,0.25,1024,19260817,Plain,,0.1825,0.0717,0.0691,0.1345,0.1433,0.1436,96130015104347.8,101946941170132.28,102540050817174.12,0.32,True
25,0.01,2,0.3,0.75,0.25,1024,19260817,Plain,,0.0333,0.0329,0.0328,0.1463,0.1463,0.1464,97851335994918.58,97959350867855.88,98002219191381.08,0.21,True
25,1.0,4,0.3,0.75,0.25,1024,19260817,Plain,,0.2143,0.0768,0.0209,0.1319,0.1429,0.1473,97398136438386.0,103414724931651.78,106318361462519.48,0.32,True
25,1.0,2,0.5,0.75,0.25,1024,19260817,Plain,,0.1545,0.0767,0.098,0.1368,0.143,0.1414,94838177780257.94,99263750534400.6,98221683361516.88,0.22,True
25,1.0,2,0.3,0.75,0.5,1024,19260817,Plain,,0.1598,0.0898,0.1072,0.1364,0.1419,0.1406,95574534420572.56,98454291325899.44,98015262471239.44,0.23,True
25,1.0,2,0.3,0.75,0.25,256,19260817,Plain,,0.1444,0.103,0.0981,0.1376,0.1409,0.1414,98171531056461.48,99900620840452.12,100138535309072.7,0.17,True
50,1.0,2,0.3,0.75,0.25,256,19260817,Plain,,0.1773,0.0865,0.0927,0.1349,0.1422,0.1418,100272232964020.92,106174869512662.77,105914725512606.86,0.23,True
25,0.01,2,0.3,0.75,0.25,256,19260817,Plain,,0.033,0.033,0.0326,0.1463,0.1463,0.1464,97870101811367.52,97937431281300.4,97972512547014.44,0.17,True
25,1.0,4,0.3,0.75,0.25,256,19260817,Plain,,0.201,0.0553,0.068,0.133,0.1446,0.1437,99822282468400.12,107855954713126.1,103855366858685.34,0.23,True
25,1.0,2,0.5,0.75,0.25,256,19260817,Plain,,0.142,0.0908,0.1032,0.1378,0.1419,0.141,99223712664935.52,101726707531685.05,98780240412750.9,0.17,True
25,1.0,2,0.3,0.75,0.5,256,19260817,Plain,,0.157,0.1021,0.1058,0.1366,0.141,0.1408,97315631115362.1,100808333693012.36,98107585855169.2,0.18,True
50,1.0,2,0.3,0.75,0.75,1024,19260817,Plain,,0.1991,0.076,0.054,0.1331,0.143,0.1448,93644409155189.31,100269370340383.16,100308268606486.6,0.37,True
25,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,,0.0333,0.033,0.033,0.1463,0.1463,0.1464,97852192538521.95,97936519772843.23,97962790279557.48,0.24,True
25,1.0,4,0.3,0.75,0.75,1024,19260817,Plain,,0.2419,0.0418,0.0416,0.1295,0.1456,0.1457,100037499334399.06,112229188910245.95,111054425725592.95,0.34,True
25,1.0,2,0.5,0.75,0.75,1024,19260817,Plain,,0.1622,0.0758,0.074,0.1362,0.143,0.1432,96216807297008.72,99934958335688.5,100767018515373.34,0.25,True
25,1.0,2,0.3,0.75,0.75,256,19260817,Plain,,0.151,0.1059,0.1136,0.1371,0.1407,0.1401,96763365233113.34,99141753411102.7,96125333930555.8,0.21,True
50,1.0,2,0.3,0.75,0.75,256,19260817,Plain,,0.1866,0.0757,0.1061,0.1342,0.143,0.1407,99955544569557.05,105241351982887.42,101567654569675.05,0.29,True
25,0.01,2,0.3,0.75,0.75,256,19260817,Plain,,0.033,0.0329,0.0325,0.1463,0.1463,0.1464,97870112087710.7,97935506217166.23,97965568058957.56,0.19,True
25,1.0,4,0.3,0.75,0.75,256,19260817,Plain,,0.2345,0.0376,0.0337,0.1302,0.1459,0.1463,96045291039367.4,105993466456443.2,105687666138022.78,0.25,True
25,1.0,2,0.5,0.75,0.75,256,19260817,Plain,,0.1509,0.1061,0.1144,0.1371,0.1407,0.1401,96758374601140.4,99127570718033.86,96058003810981.44,0.2,True
50,1.0,2,0.3,0.75,0.5,1024,19260817,Plain,,0.1986,0.0714,0.0783,0.1332,0.1434,0.1429,98068229134391.8,103814757168938.84,104930664283451.42,0.34,True
25,0.01,2,0.3,0.75,0.5,1024,19260817,Plain,,0.0333,0.033,0.0329,0.1463,0.1463,0.1464,97856004225336.72,97942146634720.84,97981214512891.52,0.23,True
25,1.0,4,0.3,0.75,0.5,1024,19260817,Plain,,0.235,0.0878,0.0186,0.1301,0.1421,0.1475,96746494426341.64,101915838148846.98,107082421988222.95,0.33,True
25,1.0,2,0.5,0.75,0.5,1024,19260817,Plain,,0.1605,0.0763,0.072,0.1363,0.143,0.1434,94233228186616.52,98418388472465.42,97059569861963.84,0.22,True
100,1.0,2,0.3,0.75,0.75,1024,19260817,Plain,,0.2565,0.0307,0.0285,0.1283,0.1465,0.1467,94654249299597.0,105683560210336.64,105897508416672.16,0.62,True
50,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,,0.0559,0.0553,0.0549,0.1446,0.1446,0.1447,96352781278989.48,96443868501395.48,96472560615698.56,0.36,True
50,1.0,4,0.3,0.75,0.75,1024,19260817,Plain,,0.3324,0.004,-0.0404,0.1216,0.1485,0.1518,100350175178087.77,120959919330254.2,121668142182423.78,0.57,True
50,1.0,2,0.5,0.75,0.75,1024,19260817,Plain,,0.1983,0.0723,0.0617,0.1332,0.1433,0.1442,92723181729808.52,98363522432594.95,98857021757775.72,0.36,True
25,0.01,2,0.5,0.75,0.75,1024,19260817,Plain,,0.0333,0.033,0.033,0.1463,0.1463,0.1464,97850807578884.28,97935250917931.52,97960676871210.92,0.26,True
25,1.0,4,0.5,0.75,0.75,1024,19260817,Plain,,0.2429,0.0479,0.0451,0.1295,0.1452,0.1455,98690267498514.48,109557735060009.58,108611392175314.58,0.36,True
25,1.0,2,0.7,0.75,0.75,1024,19260817,Plain,,0.1606,0.0888,0.0788,0.1363,0.142,0.1429,94692533045298.7,97825696188776.16,98962686793182.95,0.25,True
100,0.0001,16,0.3,0.25,0.25,4,19260817,Plain,,0.0049,0.0015,0.0015,0.1484,0.1487,0.1487,99421187799284.23,99546340576935.12,99546781679578.4,9.13,True
200,0.01,16,0.3,0.25,0.25,4,19260817,Plain,,0.4396,0.0768,0.0764,0.1114,0.1429,0.1431,70555930923933.16,89332520485040.95,89979432940000.77,17.83,True
200,0.0001,8,0.3,0.25,0.25,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99521711443407.2,99508352809984.7,99513110939768.9,0.8,True
200,0.0001,16,0.5,0.25,0.25,4,19260817,Plain,,0.009,0.0029,0.003,0.1481,0.1486,0.1486,99176205093081.5,99391376109050.3,99399145754236.9,17.73,True
200,0.0001,16,0.3,0.5,0.25,4,19260817,Plain,,0.0104,0.003,0.003,0.148,0.1485,0.1486,99119398321951.6,99385981909205.16,99396346929127.95,21.03,True
200,0.0001,16,0.3,0.25,0.5,4,19260817,Plain,,0.0096,0.0029,0.0031,0.1481,0.1486,0.1486,99166915860702.56,99404941247060.08,99413172093146.2,18.26,True
200,0.0001,16,0.3,0.25,0.25,16,19260817,Plain,,0.013,0.0029,0.0031,0.1478,0.1486,0.1486,98914413700285.69,99156809579534.56,99142628793483.9,25.94,True
100,0.01,16,0.3,0.25,0.25,4,19260817,Plain,,0.307,0.0677,0.0681,0.1239,0.1436,0.1437,80595755455277.7,91527679649959.2,91820949215518.42,9.91,True
200,0.01,8,0.3,0.25,0.25,4,19260817,Plain,,0.1134,0.0848,0.0851,0.1401,0.1423,0.1424,91220107257520.7,91102666065087.22,91354515767241.38,0.81,True
200,0.01,16,0.5,0.25,0.25,4,19260817,Plain,,0.4215,0.0782,0.0745,0.1132,0.1428,0.1432,71750791038937.03,89083053305709.47,89805967135447.89,18.11,True
200,0.01,16,0.3,0.5,0.25,4,19260817,Plain,,0.462,0.0767,0.0726,0.1091,0.143,0.1434,68779085014024.125,88896753180696.08,89547228735592.25,21.53,True
200,0.01,16,0.3,0.25,0.5,4,19260817,Plain,,0.4475,0.076,0.0761,0.1106,0.143,0.1431,69913415217499.83,89134203088219.81,89960838705699.84,18.32,True
200,0.01,16,0.3,0.25,0.25,16,19260817,Plain,,0.5919,0.0935,0.1032,0.095,0.1416,0.141,58529986688287.96,79664764167412.3,79102260459322.55,26.18,True
100,0.0001,16,0.3,0.5,0.25,4,19260817,Plain,,0.0052,0.0015,0.0015,0.1484,0.1487,0.1487,99401756745828.02,99534210214979.38,99539541141016.0,10.59,True
200,0.0001,8,0.3,0.5,0.25,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99518344230496.95,99502403694246.08,99511923860416.72,0.95,True
200,0.0001,16,0.5,0.5,0.25,4,19260817,Plain,,0.0097,0.0029,0.0029,0.1481,0.1486,0.1486,99130150859571.77,99371291712184.28,99380535552109.66,21.36,True
200,0.0001,16,0.3,0.5,0.5,4,19260817,Plain,,0.0104,0.003,0.003,0.148,0.1485,0.1486,99114736417099.62,99382895406177.66,99397203502472.94,22.82,True
200,0.0001,16,0.3,0.5,0.25,16,19260817,Plain,,0.0132,0.003,0.0032,0.1478,0.1486,0.1486,98903086373615.52,99144702320366.23,99139380978645.38,36.66,True
100,0.0001,16,0.3,0.25,0.25,16,19260817,Plain,,0.0065,0.0015,0.0016,0.1483,0.1487,0.1487,99303936286634.14,99422963674372.36,99409872318741.0,12.99,True
200,0.0001,8,0.3,0.25,0.25,16,19260817,Plain,,0.0045,0.0037,0.0038,0.1484,0.1485,0.1486,99449349330991.3,99462945087963.7,99460656661460.16,0.83,True
200,0.0001,16,0.5,0.25,0.25,16,19260817,Plain,,0.0119,0.0028,0.003,0.1479,0.1486,0.1486,98910276781244.12,99126273607713.7,99113838762170.52,26.23,True
200,0.0001,16,0.3,0.25,0.5,16,19260817,Plain,,0.0129,0.003,0.0032,0.1478,0.1485,0.1486,98926288980626.05,99168202972211.56,99154436957754.22,26.57,True
200,0.0001,16,0.3,0.25,0.25,64,19260817,Plain,,0.0127,0.0032,0.0033,0.1478,0.1485,0.1486,98937638108355.9,99176321613828.56,99149034659173.42,79.73,True
100,0.0001,16,0.3,0.25,0.5,4,19260817,Plain,,0.0049,0.0015,0.0016,0.1484,0.1487,0.1487,99420757058918.34,99543885921790.05,99547311435212.08,9.42,True
200,0.0001,8,0.3,0.25,0.5,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99521931308855.48,99506535293652.28,99513085931789.4,1.02,True
200,0.0001,16,0.5,0.25,0.5,4,19260817,Plain,,0.009,0.0029,0.003,0.1481,0.1486,0.1486,99176093921475.05,99393460765585.52,99396294474987.22,18.64,True
100,0.0001,16,0.5,0.25,0.25,4,19260817,Plain,,0.0046,0.0015,0.0015,0.1484,0.1487,0.1487,99425789046935.64,99538025169825.12,99538301944064.88,9.08,True
200,0.0001,8,0.5,0.25,0.25,4,19260817,Plain,,0.0032,0.0028,0.0029,0.1485,0.1486,0.1486,99520923541429.84,99506953346527.16,99512184203027.05,0.81,True
200,0.0001,16,0.7,0.25,0.25,4,19260817,Plain,,0.0085,0.0028,0.0029,0.1481,0.1486,0.1486,99184414919370.28,99380504509523.72,99385823048012.78,17.94,True
100,0.0001,8,0.3,0.25,0.25,4,19260817,Plain,,0.0016,0.0014,0.0015,0.1487,0.1487,0.1487,99603525819920.6,99596479981419.28,99597473336019.22,0.44,True
200,0.0001,4,0.3,0.25,0.25,4,19260817,Plain,,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99562672747086.23,99550738767298.1,99555401270835.56,0.55,True
50,0.0001,16,0.3,0.25,0.25,4,19260817,Plain,,0.0024,0.0008,0.0008,0.1486,0.1487,0.1488,99554738480840.56,99615065597946.64,99614727862549.64,4.54,True
100,0.0001,16,0.3,0.25,0.75,4,19260817,Plain,,0.0049,0.0015,0.0016,0.1484,0.1487,0.1487,99419788346642.44,99545508121628.4,99548304101879.52,9.6,True
200,0.01,16,0.3,0.25,0.75,4,19260817,Plain,,0.4485,0.0744,0.0752,0.1105,0.1431,0.1431,69712502927568.74,89014575881600.98,90159191464082.58,19.8,True
200,0.0001,8,0.3,0.25,0.75,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99521121479487.95,99507264111966.22,99514084344191.05,1.22,True
200,0.0001,16,0.5,0.25,0.75,4,19260817,Plain,,0.009,0.0029,0.003,0.1481,0.1486,0.1486,99173510053317.6,99394858730568.2,99398611710966.28,19.06,True
200,0.0001,16,0.3,0.5,0.75,4,19260817,Plain,,0.0102,0.003,0.003,0.148,0.1485,0.1486,99128634355389.23,99388918764391.62,99401381619557.88,22.66,True
200,0.0001,16,0.3,0.25,0.75,16,19260817,Plain,,0.0127,0.003,0.0032,0.1478,0.1485,0.1486,98938033211825.36,99182387422540.0,99165161550342.64,26.92,True
100,0.01,16,0.3,0.25,0.75,4,19260817,Plain,,0.3066,0.0673,0.0685,0.1239,0.1437,0.1437,80585586204350.14,91340280905719.69,92197523640908.6,9.46,True
200,0.01,8,0.3,0.25,0.75,4,19260817,Plain,,0.1146,0.0851,0.0858,0.14,0.1423,0.1423,91121817854112.98,90910460213920.12,91320078402586.72,1.27,True
200,0.01,16,0.5,0.25,0.75,4,19260817,Plain,,0.4295,0.0755,0.0752,0.1124,0.143,0.1431,70977632766843.31,89250074946833.36,89823383427825.66,18.93,True
200,0.01,16,0.3,0.5,0.75,4,19260817,Plain,,0.4642,0.0747,0.0692,0.1089,0.1431,0.1436,68452297047026.32,88785211587751.77,89820250256414.03,23.13,True
200,0.01,16,0.3,0.25,0.75,16,19260817,Plain,,0.5982,0.0913,0.1001,0.0943,0.1418,0.1412,57778886632652.734,79486547490173.27,78993881091282.31,27.91,True
100,0.0001,16,0.3,0.25,0.75,16,19260817,Plain,,0.0064,0.0015,0.0016,0.1483,0.1487,0.1487,99311648980446.34,99429925679792.3,99420401246548.64,13.53,True
200,0.0001,8,0.3,0.25,0.75,16,19260817,Plain,,0.0045,0.0037,0.0038,0.1484,0.1485,0.1486,99449248684818.8,99461567218570.31,99458400259595.7,1.27,True
200,0.0001,16,0.5,0.25,0.75,16,19260817,Plain,,0.0117,0.003,0.0031,0.1479,0.1486,0.1486,98932393232592.36,99149027872170.95,99132856409739.0,26.98,True
200,0.0001,16,0.3,0.5,0.75,16,19260817,Plain,,0.0131,0.0031,0.0033,0.1478,0.1485,0.1486,98912586226944.98,99159872652680.31,99148395661031.3,38.05,True
200,0.0001,16,0.3,0.25,0.75,64,19260817,Plain,,0.0126,0.0033,0.0035,0.1478,0.1485,0.1486,98949143849192.9,99195433698069.6,99161534002569.69,81.08,True
100,0.0001,16,0.3,0.5,0.75,4,19260817,Plain,,0.0052,0.0015,0.0015,0.1484,0.1487,0.1487,99401517353334.44,99532024683893.31,99541939650218.2,11.39,True
200,0.0001,8,0.3,0.5,0.75,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99516653962269.77,99498402107251.62,99510023301082.5,1.5,True
200,0.0001,16,0.5,0.5,0.75,4,19260817,Plain,,0.0095,0.0029,0.003,0.1481,0.1486,0.1486,99137930419556.8,99372245129270.86,99383260437531.92,22.66,True
100,0.0001,16,0.5,0.25,0.75,4,19260817,Plain,,0.0046,0.0015,0.0015,0.1484,0.1487,0.1487,99424138679647.92,99540150647837.6,99540052371099.2,9.61,True
200,0.0001,8,0.5,0.25,0.75,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99520171204217.84,99506011735524.6,99512675323759.8,1.23,True
200,0.0001,16,0.7,0.25,0.75,4,19260817,Plain,,0.0086,0.0029,0.003,0.1481,0.1486,0.1486,99180244730201.72,99383627224108.36,99384465881834.66,19.04,True
100,0.0001,8,0.3,0.25,0.75,4,19260817,Plain,,0.0016,0.0015,0.0015,0.1487,0.1487,0.1487,99603044968540.14,99594911453520.16,99598533288250.1,0.66,True
200,0.0001,4,0.3,0.25,0.75,4,19260817,Plain,,0.0025,0.0024,0.0024,0.1486,0.1486,0.1487,99562265140329.31,99549562805413.05,99552956793266.84,0.76,True
50,0.0001,16,0.3,0.25,0.75,4,19260817,Plain,,0.0025,0.0008,0.0008,0.1486,0.1487,0.1488,99549087339486.84,99612197851039.16,99613539646531.42,4.8,True
200,0.01,2,0.9,0.25,0.25,4,19260817,Plain,,0.068,0.0686,0.0668,0.1436,0.1436,0.1438,94512362615223.88,93966320330652.2,94185919000456.06,0.46,True
200,1.0,4,0.9,0.25,0.25,4,19260817,Plain,,0.1835,0.0104,0.0134,0.1344,0.148,0.1478,144531462341559.12,156456452350371.38,155674688466256.22,0.56,True
