n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
25.0,1.0,16.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.9128,-0.4909,-0.4546,0.0439,0.1817,0.1795,50675869156318.12,232614435556291.9,232013044657264.5,2.67
400.0,0.0001,16.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.0187,0.0053,0.0059,0.1474,0.1484,0.1484,98645754959171.23,99081093349529.95,99078251758098.31,46.89
25.0,1.0,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.1127,0.0792,0.0921,0.1401,0.1428,0.1418,102795095538681.14,103599820966769.6,102246402279267.84,0.18
25.0,1.0,16.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.9791,-0.3833,-0.382,0.0215,0.175,0.175,46702063120137.38,208512379435480.56,207538771131141.9,18.18
25.0,1.0,16.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.9123,-0.5063,-0.4296,0.0441,0.1826,0.178,48749187928713.9,227690998687841.03,225784940168613.03,2.71
25.0,1.0,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.087,0.0802,0.0904,0.1422,0.1427,0.142,106376974484677.05,105177484265288.2,105606548120242.42,0.21
400.0,1.0,16.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.9565,-0.3903,-0.3338,0.031,0.1754,0.1719,4350825107368.952,212491529161284.3,208721513999726.8,65.41
25.0,0.0001,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671215791476.72,99670992533908.78,99668183450211.52,0.17
400.0,1.0,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.2651,0.0094,0.0146,0.1275,0.1481,0.1478,122363355491526.7,137236132342588.5,136713292394549.31,2.08
25.0,0.0001,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671187368824.84,99670964476114.08,99668155181742.58,0.16
25.0,0.0001,16.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0012,0.0003,0.0004,0.1487,0.1487,0.1488,99619669099252.2,99645683368161.84,99643344613482.28,2.49
25.0,0.0001,16.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0012,0.0003,0.0003,0.1487,0.1487,0.1488,99593011155752.69,99614435592302.2,99613156651973.95,18.34
400.0,0.0001,16.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.0167,0.005,0.0057,0.1475,0.1484,0.1484,98580463562101.06,98928056754819.48,98936055587373.64,57.84
25.0,0.0001,16.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.0011,0.0003,0.0004,0.1487,0.1487,0.1488,99612210007535.9,99635910030256.12,99635196396231.5,4.17
400.0,0.0001,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0048,0.0048,0.0048,0.1484,0.1484,0.1485,99444671769488.42,99438187587509.8,99433312328229.3,1.59
400.0,1.0,16.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.9565,-0.413,-0.3659,0.031,0.1768,0.174,4382222588251.7993,226647570271860.84,220751459860686.53,46.26
400.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445483463341.66,99438994200280.8,99434649337406.56,1.29
400.0,0.0001,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0242,0.0052,0.0055,0.147,0.1484,0.1484,98250362622233.98,98758434351980.62,98717930528114.44,827.66
25.0,0.0001,2.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667708736338.52,99667724763066.8,99665079919046.02,0.24
25.0,1.0,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.0874,0.0807,0.0865,0.1421,0.1426,0.1423,107657481300028.66,106265245589455.3,107926997896366.28,0.17
400.0,1.0,16.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,1.0,-0.2626,-0.2731,0.0,0.1672,0.1679,21046313.9364,194574959119255.3,190890738877103.7,840.41
25.0,0.0001,16.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.001,0.0003,0.0004,0.1487,0.1487,0.1488,99622242794857.23,99642436047037.69,99639441248997.69,2.75
25.0,0.0001,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99670462879441.77,99669350894350.88,99668370177586.3,0.15
400.0,1.0,2.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.2598,-0.01,0.0234,0.128,0.1495,0.1471,124643856392236.28,142025386768318.97,136324049520426.66,2.06
400.0,0.0001,16.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0236,0.0051,0.0055,0.147,0.1484,0.1484,98289189448428.44,98768294047668.48,98743516945231.28,305.85
400.0,1.0,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.2393,-0.0107,0.0343,0.1298,0.1496,0.1463,124109001399277.36,139517404928935.22,133997840889971.28,1.87
25.0,0.0001,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1488,0.1488,99672827735418.34,99671800879961.72,99670056555606.58,0.16
400.0,1.0,16.0,0.9,0.75,0.25,65535.0,19260817.0,1.0,1.0,-0.2565,-0.209,0.0,0.1668,0.1637,51012175.0093,190219589766537.2,190482912581622.62,828.04
400.0,0.0001,16.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0243,0.0053,0.0056,0.147,0.1484,0.1484,98246789978667.12,98766656509848.77,98725172557876.1,844.13
25.0,0.0001,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0016,0.0003,0.0004,0.1487,0.1487,0.1488,99592213947748.92,99624312940798.4,99620271044680.72,52.29
400.0,1.0,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.2314,-0.0068,0.0225,0.1304,0.1493,0.1472,123817491660602.86,136932657478653.92,135008499963267.02,1.37
400.0,1.0,16.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,1.0,-0.2626,-0.2731,0.0,0.1672,0.1679,21046313.9364,194574959119255.3,190890738877103.7,840.14
25.0,1.0,16.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.9831,-0.3606,-0.3558,0.0194,0.1735,0.1733,44448761935559.664,187437853440143.2,188627910086355.03,54.6
400.0,0.0001,16.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.0201,0.0053,0.0059,0.1473,0.1484,0.1484,98561056271541.05,99019716044358.44,99032681345573.12,59.5
400.0,0.0001,16.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0235,0.0054,0.0057,0.147,0.1484,0.1484,98300119332439.44,98789713262034.7,98751780275760.66,310.98
400.0,0.0001,2.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.0039,0.0039,0.0039,0.1485,0.1485,0.1486,99490433823718.69,99474142336237.84,99484827870487.77,3.22
400.0,0.0001,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445483463341.66,99438994200280.8,99434649337406.56,1.41
400.0,0.0001,16.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.0202,0.0053,0.006,0.1473,0.1484,0.1484,98554214296432.69,99021238158927.6,99032488176242.14,65.61
25.0,1.0,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.1147,0.0937,0.0967,0.14,0.1416,0.1415,104642068137015.02,103834431469267.48,102720045558546.52,0.19
25.0,0.0001,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667743866488.92,99667759472536.64,99665115042278.95,0.21
25.0,0.0001,16.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0016,0.0003,0.0004,0.1487,0.1487,0.1488,99593922090062.42,99624552907852.98,99622167762516.05,18.2
25.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671215791476.72,99670992533908.78,99668183450211.52,0.16
400.0,1.0,16.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,1.0,-0.3255,-0.3023,0.0,0.1713,0.1699,128556998.7916,210442032723230.4,204089873889003.25,300.09
25.0,1.0,16.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,0.9776,-0.2564,-0.2664,0.0223,0.1668,0.1675,46821932093853.664,186237394783265.28,182625630164568.7,55.49
400.0,0.0001,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.0048,0.0048,0.0048,0.1484,0.1484,0.1485,99444671769488.42,99438187587509.8,99433312328229.3,1.62
400.0,0.0001,16.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.019,0.0047,0.005,0.1474,0.1484,0.1485,98251075277417.52,98612459944842.88,98577029136975.1,306.45
25.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0825,0.079,0.0838,0.1425,0.1428,0.1425,108474104707462.4,107308724910593.9,108706798446826.2,0.15
400.0,1.0,16.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,1.0,-0.3255,-0.3023,0.0,0.1713,0.1699,128556998.7916,210442032723230.4,204089873889003.25,307.43
25.0,0.0001,2.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1488,0.1488,99673077095463.69,99672095566698.66,99670298769571.8,0.16
400.0,0.0001,16.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0191,0.0053,0.0058,0.1474,0.1484,0.1484,98621833106279.44,99065572393807.4,99058714741994.52,40.69
25.0,1.0,2.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.084,0.0773,0.0861,0.1424,0.1429,0.1423,107006792821822.31,106110648719316.84,106540279907517.92,0.17
400.0,1.0,16.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.9565,-0.4228,-0.3744,0.031,0.1775,0.1745,4367804944585.937,221471212655386.03,212447894336589.6,58.3
25.0,0.0001,16.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.0015,0.0004,0.0004,0.1487,0.1487,0.1488,99597974447671.72,99628920663670.6,99624027959719.84,18.35
400.0,1.0,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.2373,0.016,0.0388,0.1299,0.1476,0.1459,123632657469614.2,135904573148998.69,133258206808611.58,1.75
400.0,0.0001,2.0,0.9,0.75,0.25,1024.0,19260817.0,1.0,0.0056,0.0056,0.0055,0.1484,0.1484,0.1484,99402256240141.95,99399286402381.98,99394469161860.84,1.48
25.0,0.0001,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99670386199947.94,99669210987960.62,99668310269541.22,0.18
25.0,0.0001,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667663770973.34,99667755031570.3,99665059907592.86,0.18
400.0,1.0,2.0,0.9,0.75,0.25,65535.0,19260817.0,1.0,0.2554,-0.0051,0.0209,0.1284,0.1491,0.1473,126482141725176.28,141929317359781.7,139183402612741.56,1.56
400.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.1097,0.0763,0.078,0.1404,0.143,0.1429,122379953819405.4,123850848169771.52,124920802283275.12,1.31
25.0,1.0,16.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.8992,-0.2919,-0.3216,0.0472,0.1691,0.1711,55652200963715.82,208192748129825.5,213147087063905.7,2.47
100.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.1122,0.0817,0.0817,0.1402,0.1426,0.1426,92079728130940.72,93296980830528.64,92861898929685.88,1.54
25.0,1.0,16.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.9776,-0.2564,-0.2664,0.0223,0.1668,0.1675,46821932093853.664,186237394783265.28,182625630164568.7,51.77
400.0,0.0001,16.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0242,0.0052,0.0055,0.147,0.1484,0.1484,98250362622233.98,98758434351980.62,98717930528114.44,818.53
50.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0723,0.0568,0.0565,0.1433,0.1445,0.1446,95184960424619.69,95759067371907.66,95580434036148.88,0.82
200.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.1586,0.0989,0.0993,0.1365,0.1412,0.1413,88110414115789.6,90671126399786.95,90000761273056.9,3.06
100.0,0.0001,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99576866623152.56,99586869901546.64,99581186255213.69,1.56
100.0,1.0,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.8163,-0.4249,-0.3927,0.0638,0.1776,0.1757,111028896178231.0,218058331233333.6,213063197452273.7,1.55
100.0,0.01,4.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0779,0.0763,0.0754,0.1429,0.143,0.1431,94311677031505.38,94244545645007.12,94080036409756.62,0.67
100.0,0.01,16.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.3508,0.0656,0.072,0.1199,0.1438,0.1434,74866404463205.69,84979284424959.64,84165790624679.5,149.07
100.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.1129,0.0814,0.0818,0.1401,0.1426,0.1426,92124371710702.88,93441897268439.06,92955664640397.2,1.54
100.0,0.01,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.1112,0.0811,0.0817,0.1403,0.1426,0.1426,92048514157928.08,93211394417989.08,92765725039236.69,1.57
100.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.1087,0.0815,0.0815,0.1405,0.1426,0.1427,92316949511438.52,93314515329813.02,92847052973465.52,1.14
100.0,0.01,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.1113,0.0813,0.0811,0.1403,0.1426,0.1427,92138066942287.92,93496522878415.98,93007613469453.16,1.74
100.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.1111,0.0817,0.0813,0.1403,0.1426,0.1427,92135975716492.05,93253383421182.56,92858998310408.08,1.33
100.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.1124,0.0815,0.0819,0.1402,0.1426,0.1426,92053432921074.6,93346035025043.2,92826369400401.7,1.77
100.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.1122,0.0817,0.0817,0.1402,0.1426,0.1426,92079728130940.72,93296980830528.64,92861898929685.88,1.58
100.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.1122,0.0817,0.0817,0.1402,0.1426,0.1426,92079728130940.72,93296980830528.64,92861898929685.88,1.56
400.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.2217,0.1018,0.1065,0.1313,0.141,0.1407,83716976315347.89,89424976641200.12,88216946734859.52,5.96
200.0,0.0001,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0039,0.0033,0.0034,0.1485,0.1485,0.1486,99471469653376.56,99490523437089.72,99482252051164.12,2.98
200.0,1.0,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.9378,-0.5115,-0.496,0.0371,0.1829,0.1821,86745769229376.62,247577408162115.38,240800625325548.8,2.99
200.0,0.01,4.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0985,0.0938,0.0924,0.1413,0.1416,0.1418,91805334986350.88,91848431217101.34,91430978308131.95,1.25
200.0,0.01,16.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.528,0.0806,0.0906,0.1022,0.1426,0.1419,62062799146235.95,80901125453403.52,79693799553119.19,283.65
200.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.1604,0.099,0.0994,0.1363,0.1412,0.1413,88096357466851.39,90770127403568.22,90156482485889.92,3.01
200.0,0.01,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.1567,0.098,0.0984,0.1366,0.1413,0.1413,88150876037548.2,90677870857182.44,89951314330758.17,3.03
200.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.1549,0.0985,0.0987,0.1368,0.1413,0.1413,88400008898215.69,91017032832703.22,89862744968758.28,2.25
200.0,0.01,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.1601,0.0984,0.0982,0.1363,0.1413,0.1414,87992267463939.34,91106232641429.98,90069419615443.86,3.35
200.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.1568,0.099,0.0984,0.1366,0.1412,0.1413,88239100779050.19,90832819106937.14,89910282758857.36,2.54
200.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.1585,0.099,0.0993,0.1365,0.1412,0.1413,88107820519852.48,90838399948881.69,89972754003695.03,3.42
200.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.1586,0.0989,0.0993,0.1365,0.1412,0.1413,88110414115789.6,90671126399786.95,90000761273056.9,3.02
200.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.1586,0.0989,0.0993,0.1365,0.1412,0.1413,88110414115789.6,90671126399786.95,90000761273056.9,2.99
50.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.0713,0.0565,0.0564,0.1434,0.1445,0.1446,95250963392776.22,95758760390599.2,95588012776926.6,0.69
100.0,0.0001,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99578936479389.22,99589801238639.16,99581198908299.95,1.33
100.0,1.0,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.7894,-0.4043,-0.4001,0.0683,0.1763,0.1761,116269159500011.84,217636798139067.5,214206899157485.6,1.33
100.0,0.01,4.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.0778,0.076,0.0751,0.1429,0.143,0.1432,94318634052787.56,94229017775000.1,94080525576251.1,0.55
100.0,0.01,16.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.3497,0.0677,0.0704,0.12,0.1436,0.1435,74964464831466.27,84674055978381.31,84244601813513.14,138.57
100.0,0.01,8.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.1128,0.0806,0.0815,0.1401,0.1426,0.1427,92129364592772.95,93442829748355.1,93028010740944.38,1.32
100.0,0.01,8.0,0.9,0.5,0.25,1024.0,19260817.0,1.0,0.1105,0.0812,0.0813,0.1403,0.1426,0.1427,92084390188240.6,93212262383109.34,92786341800199.52,1.35
100.0,0.01,8.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.1079,0.0792,0.0806,0.1405,0.1428,0.1427,92369158190525.69,93498440513333.28,93081489442535.88,0.99
100.0,0.01,8.0,0.7,0.75,0.25,1024.0,19260817.0,1.0,0.1113,0.0815,0.0813,0.1403,0.1426,0.1427,92139685774002.42,93398569991984.92,92897896320286.86,1.48
100.0,0.01,8.0,0.7,0.5,0.25,256.0,19260817.0,1.0,0.1111,0.0817,0.0813,0.1403,0.1426,0.1427,92135975716492.05,93253383421182.56,92858998310408.08,1.35
100.0,0.01,8.0,0.7,0.5,0.25,4096.0,19260817.0,1.0,0.1111,0.0817,0.0813,0.1403,0.1426,0.1427,92135975716492.05,93253383421182.56,92858998310408.08,1.36
50.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.0723,0.0568,0.0565,0.1433,0.1445,0.1446,95184960424619.69,95759067371907.66,95580434036148.88,0.84
100.0,0.0001,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99576866623152.56,99586869901546.64,99581186255213.69,1.56
100.0,1.0,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.8163,-0.4249,-0.3927,0.0638,0.1776,0.1757,111028896178231.0,218058331233333.6,213063197452273.7,1.56
100.0,0.01,4.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.0779,0.0763,0.0754,0.1429,0.143,0.1431,94311677031505.38,94244545645007.12,94080036409756.62,0.66
100.0,0.01,16.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.3508,0.0656,0.072,0.1199,0.1438,0.1434,74866404463205.69,84979284424959.64,84165790624679.5,140.61
100.0,0.01,8.0,0.5,0.5,0.5,256.0,19260817.0,1.0,0.1129,0.0814,0.0818,0.1401,0.1426,0.1426,92124371710702.88,93441897268439.06,92955664640397.2,1.56
100.0,0.01,8.0,0.9,0.5,0.5,256.0,19260817.0,1.0,0.1112,0.0811,0.0817,0.1403,0.1426,0.1426,92048514157928.08,93211394417989.08,92765725039236.69,1.57
100.0,0.01,8.0,0.7,0.25,0.5,256.0,19260817.0,1.0,0.1087,0.0815,0.0815,0.1405,0.1426,0.1427,92316949511438.52,93314515329813.02,92847052973465.52,1.16
100.0,0.01,8.0,0.7,0.75,0.5,256.0,19260817.0,1.0,0.1113,0.0813,0.0811,0.1403,0.1426,0.1427,92138066942287.92,93496522878415.98,93007613469453.16,1.74
100.0,0.01,8.0,0.7,0.5,0.75,256.0,19260817.0,1.0,0.1124,0.0815,0.0819,0.1402,0.1426,0.1426,92053432921074.6,93346035025043.2,92826369400401.7,1.8
100.0,0.01,8.0,0.7,0.5,0.5,64.0,19260817.0,1.0,0.1102,0.0812,0.0814,0.1403,0.1426,0.1427,92204023057474.69,93367289132881.8,93034460665143.28,1.2
50.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.0723,0.0568,0.0565,0.1433,0.1445,0.1446,95184960424619.69,95759067371907.66,95580434036148.88,0.85
100.0,0.0001,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99576866623152.56,99586869901546.64,99581186255213.69,1.54
100.0,1.0,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.8163,-0.4249,-0.3927,0.0638,0.1776,0.1757,111028896178231.0,218058331233333.6,213063197452273.7,1.58
100.0,0.01,4.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.0779,0.0763,0.0754,0.1429,0.143,0.1431,94311677031505.38,94244545645007.12,94080036409756.62,0.67
100.0,0.01,16.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.3508,0.0656,0.072,0.1199,0.1438,0.1434,74866404463205.69,84979284424959.64,84165790624679.5,142.16
100.0,0.01,8.0,0.5,0.5,0.5,4096.0,19260817.0,1.0,0.1129,0.0814,0.0818,0.1401,0.1426,0.1426,92124371710702.88,93441897268439.06,92955664640397.2,1.58
100.0,0.01,8.0,0.9,0.5,0.5,4096.0,19260817.0,1.0,0.1112,0.0811,0.0817,0.1403,0.1426,0.1426,92048514157928.08,93211394417989.08,92765725039236.69,1.56
100.0,0.01,8.0,0.7,0.25,0.5,4096.0,19260817.0,1.0,0.1087,0.0815,0.0815,0.1405,0.1426,0.1427,92316949511438.52,93314515329813.02,92847052973465.52,1.17
100.0,0.01,8.0,0.7,0.75,0.5,4096.0,19260817.0,1.0,0.1113,0.0813,0.0811,0.1403,0.1426,0.1427,92138066942287.92,93496522878415.98,93007613469453.16,1.76
100.0,0.01,8.0,0.7,0.5,0.75,4096.0,19260817.0,1.0,0.1124,0.0815,0.0819,0.1402,0.1426,0.1426,92053432921074.6,93346035025043.2,92826369400401.7,1.78
100.0,0.01,8.0,0.7,0.5,0.5,13684.0,19260817.0,1.0,0.1122,0.0817,0.0817,0.1402,0.1426,0.1426,92079728130940.72,93296980830528.64,92861898929685.88,1.61
50.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.0723,0.0574,0.0569,0.1433,0.1444,0.1446,95181822773372.48,95737393443825.88,95534791408621.86,0.94
100.0,0.0001,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99576834053044.77,99589647040515.4,99581587185674.72,1.76
100.0,1.0,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.8292,-0.3924,-0.4157,0.0615,0.1756,0.1771,103788763659027.72,212376437370821.4,211788182449708.0,1.75
100.0,0.01,4.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.078,0.0761,0.0754,0.1429,0.143,0.1431,94307558869258.52,94254710861821.28,94071893128171.06,0.78
100.0,0.01,16.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.3499,0.066,0.0718,0.12,0.1438,0.1434,74927137344957.1,84964408138423.84,84613074304954.02,141.37
100.0,0.01,8.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.1136,0.082,0.0817,0.1401,0.1425,0.1426,92078889954202.3,93397018136307.72,92902062723546.2,1.76
100.0,0.01,8.0,0.9,0.5,0.75,1024.0,19260817.0,1.0,0.1112,0.0814,0.082,0.1403,0.1426,0.1426,92037859867818.56,93298870145066.02,92773136163774.66,1.78
100.0,0.01,8.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.1085,0.0808,0.0814,0.1405,0.1426,0.1427,92329565780688.78,93311446381427.08,92943868812632.9,1.32
100.0,0.01,8.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.1115,0.0807,0.0815,0.1402,0.1426,0.1427,92125159794945.38,93440299703240.84,93056087204082.42,1.93
50.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.07,0.0564,0.057,0.1435,0.1445,0.1445,95338672826198.14,95810982271617.66,95577311957523.78,0.61
100.0,0.0001,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.0019,0.0017,0.0017,0.1486,0.1486,0.1487,99580927796954.2,99590357088152.1,99583608087112.69,1.12
100.0,1.0,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.7991,-0.4237,-0.3766,0.0667,0.1775,0.1746,112990237584363.2,212795259943388.47,209587749370984.03,1.17
100.0,0.01,4.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.0766,0.0747,0.0752,0.143,0.1431,0.1431,94431561543409.58,94330199923907.78,94134600667371.2,0.58
100.0,0.01,16.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.3491,0.065,0.0699,0.12,0.1439,0.1436,74929117551114.62,84757385773117.22,84443200906487.94,77.14
100.0,0.01,8.0,0.5,0.25,0.5,1024.0,19260817.0,1.0,0.11,0.0811,0.081,0.1404,0.1426,0.1427,92334198062126.69,93388111505015.48,93038962208422.23,1.16
100.0,0.01,8.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.1079,0.0814,0.0815,0.1405,0.1426,0.1427,92280706099478.23,93264721860670.78,92853127962878.72,1.15
50.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.0726,0.0572,0.0567,0.1433,0.1444,0.1446,95238583274755.52,95866813368727.6,95638392728764.95,0.82
100.0,0.0001,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.002,0.0017,0.0017,0.1486,0.1486,0.1487,99578187865034.22,99588865149900.98,99582904439148.77,1.52
100.0,1.0,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.8222,-0.3914,-0.437,0.0627,0.1755,0.1784,106294647462689.0,212932579170551.03,211595359779562.28,1.56
100.0,0.01,4.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.0779,0.0763,0.0754,0.1429,0.143,0.1431,94317942378044.64,94251933171538.62,94087226204914.42,0.65
