n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
25.0,1.0,2.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.3909,0.3643,0.3507,0.1964,0.2006,0.2029,174567918436700.66,179902166369698.97,182487629963293.4,0.18
50.0,1.0,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.3656,0.3534,0.3406,0.2004,0.2024,0.2044,179280829147376.53,183043475765115.53,183544125847949.75,0.2
25.0,0.01,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.0847,0.0843,0.0835,0.2408,0.2408,0.241,271932007859615.5,272007352699507.3,272395454191810.75,0.13
25.0,1.0,4.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.3884,0.3593,0.3443,0.1968,0.2014,0.2039,173710174526297.62,180051810449113.7,181237715777184.2,0.16
25.0,1.0,2.0,0.3,0.5,0.25,4.0,19260817.0,1.0,0.3396,0.3512,0.3317,0.2045,0.2027,0.2058,186006750048425.06,186933416943456.12,187683549996832.38,0.14
25.0,1.0,2.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.3463,0.3499,0.3264,0.2035,0.2029,0.2066,181825031543196.38,184021729329471.34,185453166211901.2,0.16
25.0,1.0,2.0,0.3,0.75,0.25,16.0,19260817.0,1.0,0.3865,0.3787,0.3626,0.1971,0.1983,0.201,173275409323894.38,175748352367949.0,177614728420523.75,0.14
50.0,1.0,2.0,0.3,0.75,0.25,16.0,19260817.0,1.0,0.4032,0.3837,0.3652,0.1944,0.1975,0.2006,170493590564640.5,174840804680478.5,177280359589852.16,0.2
25.0,0.01,2.0,0.3,0.75,0.25,16.0,19260817.0,1.0,0.0991,0.1002,0.0982,0.2389,0.2387,0.2391,269670295167771.34,269533365743755.94,270044850231687.72,0.13
25.0,1.0,4.0,0.3,0.75,0.25,16.0,19260817.0,1.0,0.4296,0.3611,0.351,0.1901,0.2011,0.2028,164383694070931.44,178470478288082.03,176753245032755.4,0.15
25.0,1.0,2.0,0.5,0.75,0.25,16.0,19260817.0,1.0,0.3865,0.3787,0.3626,0.1971,0.1983,0.201,173278147656740.72,175749774954411.22,177616678078804.3,0.13
25.0,1.0,2.0,0.3,0.5,0.25,16.0,19260817.0,1.0,0.3794,0.3726,0.3532,0.1982,0.1993,0.2025,174465911668549.8,177503175950968.12,179031640683866.88,0.13
25.0,1.0,2.0,0.3,0.75,0.5,16.0,19260817.0,1.0,0.3854,0.3769,0.3583,0.1973,0.1986,0.2017,174026133564846.22,177559694103386.3,179943466823592.16,0.16
25.0,1.0,2.0,0.3,0.75,0.25,64.0,19260817.0,1.0,0.3895,0.3629,0.356,0.1966,0.2009,0.202,171956157799558.8,177599067866040.94,178420350987686.56,0.15
50.0,1.0,4.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.4156,0.3482,0.3301,0.1924,0.2032,0.2061,167567870838633.06,179363330963553.88,181273848177957.22,0.24
25.0,0.01,4.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.1113,0.1089,0.1082,0.2372,0.2375,0.2378,267569876186339.22,268000560396616.56,268293248463460.1,0.16
25.0,1.0,8.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.5525,0.2004,0.2123,0.1683,0.225,0.2235,131727446742668.28,183566635840861.38,180062036771414.9,0.21
25.0,1.0,4.0,0.5,0.75,0.25,4.0,19260817.0,1.0,0.3885,0.3603,0.3413,0.1968,0.2013,0.2043,173854059928205.88,180051158179858.22,181559115010189.47,0.16
25.0,1.0,4.0,0.3,0.5,0.25,4.0,19260817.0,1.0,0.3822,0.3462,0.343,0.1978,0.2035,0.2041,173828394008374.7,181812932378040.5,180714508588363.12,0.15
25.0,1.0,4.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.3917,0.3555,0.3438,0.1963,0.202,0.204,172657824014103.1,180553310982543.56,180062516729261.06,0.2
100.0,1.0,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.3762,0.3571,0.3419,0.1988,0.2018,0.2042,175964527087252.12,180923156493931.22,181765313575956.8,0.33
50.0,0.01,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.1444,0.1436,0.1424,0.2328,0.2329,0.2332,260577826203814.56,260812368063439.47,261141702690569.7,0.19
50.0,1.0,2.0,0.5,0.75,0.25,4.0,19260817.0,1.0,0.3622,0.3528,0.3391,0.201,0.2024,0.2047,177825465301107.38,181151972456404.84,182421323189587.16,0.21
50.0,1.0,2.0,0.3,0.5,0.25,4.0,19260817.0,1.0,0.3551,0.3565,0.3401,0.2021,0.2019,0.2045,181021341403328.25,182894894649548.9,183324378681807.2,0.19
50.0,1.0,2.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.3623,0.3556,0.335,0.201,0.202,0.2053,178917871450696.6,182470203645731.97,183760179904810.9,0.23
25.0,0.01,2.0,0.3,0.5,0.25,4.0,19260817.0,1.0,0.0777,0.0778,0.0772,0.2417,0.2417,0.2419,273157209234275.06,273162564356154.16,273502075852862.06,0.14
25.0,1.0,2.0,0.5,0.5,0.25,4.0,19260817.0,1.0,0.3396,0.3512,0.3317,0.2045,0.2027,0.2058,186007411212440.84,186934134891676.66,187684199169607.25,0.14
25.0,1.0,2.0,0.3,0.5,0.5,4.0,19260817.0,1.0,0.3404,0.3485,0.328,0.2044,0.2031,0.2064,184420506835667.53,185314593763518.44,186306511990634.5,0.14
25.0,0.01,2.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.085,0.0843,0.0835,0.2407,0.2408,0.241,271892708553639.28,272009306332693.16,272396230137931.88,0.16
25.0,1.0,2.0,0.5,0.75,0.5,4.0,19260817.0,1.0,0.3463,0.3499,0.3264,0.2035,0.2029,0.2066,181826450531076.97,184022663498750.22,185454342666596.0,0.16
50.0,1.0,2.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.3588,0.3526,0.3373,0.2015,0.2025,0.2049,180397160436593.47,182729595088227.22,184401151109254.0,0.29
25.0,0.01,2.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.085,0.0843,0.0835,0.2407,0.2408,0.241,271895078787715.47,272005854794359.75,272387363838248.0,0.16
25.0,1.0,4.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.3917,0.3551,0.3428,0.1963,0.2021,0.2041,172766739513863.03,180608366475972.03,180607026801628.2,0.22
25.0,1.0,2.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.3406,0.3463,0.3244,0.2043,0.2035,0.2069,183749176836538.62,184781883251592.4,185974484273755.75,0.16
25.0,1.0,2.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.3889,0.3773,0.3519,0.1967,0.1986,0.2027,175936692037689.78,180552076665101.6,182165574193384.4,0.17
50.0,1.0,2.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.4089,0.3846,0.354,0.1935,0.1974,0.2024,169620369129973.3,176371482457953.84,178516602981225.25,0.28
25.0,0.01,2.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0992,0.1003,0.0979,0.2388,0.2387,0.2391,269621146560733.38,269480636740241.88,270035616064841.88,0.16
25.0,1.0,4.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.436,0.3656,0.3693,0.189,0.2004,0.2,161745283710177.5,173019864954700.06,173606607093355.3,0.22
25.0,1.0,2.0,0.5,0.75,0.75,16.0,19260817.0,1.0,0.389,0.3773,0.3519,0.1967,0.1986,0.2027,175940676367585.12,180553387747887.94,182168154842412.44,0.16
25.0,1.0,2.0,0.3,0.5,0.75,16.0,19260817.0,1.0,0.3816,0.3765,0.3493,0.1979,0.1987,0.2031,174649151599109.2,178099998405729.53,180246839437427.62,0.18
25.0,1.0,2.0,0.3,0.75,0.75,64.0,19260817.0,1.0,0.3955,0.3837,0.3518,0.1957,0.1975,0.2027,171838827638739.44,177577679289692.5,181422059258472.44,0.18
50.0,1.0,4.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.4171,0.345,0.3215,0.1921,0.2037,0.2074,165857910970866.2,179977667874545.22,182313216351015.16,0.35
25.0,0.01,4.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.1116,0.1093,0.1087,0.2372,0.2375,0.2377,267522963331897.8,267937161048117.0,268207501952867.7,0.22
25.0,1.0,8.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.5637,0.2055,0.1878,0.1662,0.2243,0.2269,130067976129376.05,188376413643099.78,184879044087493.97,0.34
25.0,1.0,4.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.3908,0.354,0.345,0.1964,0.2023,0.2038,173015566940286.56,181100803746161.94,180893875404482.9,0.22
25.0,1.0,4.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.3859,0.3448,0.3424,0.1972,0.2037,0.2042,172819093769633.84,181420670842710.84,180535798267631.2,0.2
100.0,1.0,2.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.3737,0.3576,0.344,0.1992,0.2017,0.2039,176903031952522.2,180684760495376.84,181590291874664.66,0.5
50.0,0.01,2.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.1446,0.1434,0.1423,0.2327,0.2329,0.2332,260541552942065.56,260823498956679.44,261157658143832.56,0.27
50.0,1.0,2.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.3588,0.3526,0.3373,0.2015,0.2025,0.2049,180397910615922.8,182730123047509.62,184401630256673.03,0.27
50.0,1.0,2.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.3562,0.3554,0.3402,0.2019,0.202,0.2045,178620836676197.1,180695829109017.66,180856901341334.6,0.26
25.0,0.01,2.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.0777,0.0775,0.0771,0.2417,0.2417,0.2419,273148827648307.3,273186241262252.1,273513226797861.3,0.16
25.0,1.0,2.0,0.5,0.5,0.75,4.0,19260817.0,1.0,0.3406,0.3463,0.3244,0.2043,0.2035,0.2069,183750179130301.5,184782731385546.06,185975294940729.9,0.16
50.0,1.0,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.4009,0.3822,0.351,0.1948,0.1978,0.2028,170644825265722.78,176004093657957.3,179933777304730.25,0.2
25.0,0.01,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271128738305431.44,271065742594035.34,271446969680561.78,0.14
25.0,1.0,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.4254,0.3692,0.3474,0.1908,0.1999,0.2034,164359318975203.78,175620371949177.56,178782373166254.25,0.17
25.0,1.0,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.3708,0.3573,0.3453,0.1996,0.2017,0.2037,177573676976198.7,182510541503895.75,183365959278958.06,0.13
25.0,1.0,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.3827,0.3636,0.3474,0.1977,0.2007,0.2034,175378364338241.88,181308901162025.2,183162746249400.66,0.15
25.0,1.0,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.3701,0.3658,0.3431,0.1997,0.2004,0.2041,180258866198729.88,184345394560309.7,185307157307248.66,0.14
100.0,1.0,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.4224,0.3762,0.3481,0.1912,0.1987,0.2033,165391816663208.22,175084145957511.75,178565299582028.9,0.3
50.0,0.01,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.1529,0.1537,0.1519,0.2316,0.2315,0.2319,259609424938273.78,259550777347973.47,259983877501361.3,0.21
50.0,1.0,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.4656,0.3418,0.3247,0.184,0.2041,0.2069,154427015576449.1,173816600885403.25,178447443937225.34,0.22
50.0,1.0,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.397,0.3675,0.3534,0.1954,0.2001,0.2025,173025310050039.47,179727746798696.88,182187416898872.75,0.2
50.0,1.0,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.4053,0.3683,0.3449,0.1941,0.2,0.2038,170816652147821.38,178419377119156.28,181854349293564.78,0.24
50.0,1.0,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.4009,0.3822,0.351,0.1948,0.1978,0.2028,170644825265722.78,176004093657957.3,179933777304730.25,0.21
25.0,0.01,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.1123,0.1111,0.1104,0.2371,0.2372,0.2375,267629060549645.25,267854034600943.1,268180691191577.0,0.15
25.0,1.0,8.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.5915,0.2897,0.2488,0.1608,0.2121,0.2182,125188015099749.22,170478594879203.1,180550709912136.34,0.27
25.0,1.0,4.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.4284,0.3749,0.3332,0.1903,0.199,0.2056,161032599465641.22,170018879161033.47,174500432713800.06,0.16
25.0,1.0,4.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.4315,0.3682,0.3401,0.1897,0.2,0.2045,161303107488084.4,174381602326336.44,175962348216700.84,0.18
25.0,1.0,4.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.4254,0.3692,0.3474,0.1908,0.1999,0.2034,164359318975203.78,175620371949177.56,178782373166254.25,0.16
25.0,0.01,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271128738305431.44,271065742594035.34,271446969680561.78,0.14
25.0,1.0,2.0,0.7,0.25,0.25,13684.0,19260817.0,1.0,0.3708,0.3573,0.3453,0.1996,0.2017,0.2037,177573676976198.7,182510541503895.75,183365959278958.06,0.14
25.0,1.0,2.0,0.9,0.25,0.5,13684.0,19260817.0,1.0,0.3827,0.3636,0.3474,0.1977,0.2007,0.2034,175378364338241.88,181308901162025.2,183162746249400.66,0.15
25.0,1.0,2.0,0.9,0.25,0.25,4096.0,19260817.0,1.0,0.3701,0.3658,0.3431,0.1997,0.2004,0.2041,180258866198729.88,184345394560309.7,185307157307248.66,0.14
25.0,0.01,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.0904,0.0909,0.09,0.24,0.2399,0.2402,271141149654738.53,271078580651306.1,271473138286336.06,0.16
25.0,1.0,2.0,0.7,0.25,0.5,65535.0,19260817.0,1.0,0.3826,0.3636,0.3474,0.1977,0.2007,0.2034,175375967961540.53,181308441513011.53,183162382551826.9,0.14
50.0,1.0,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170826812556129.03,180056328935311.38,181981309768264.8,0.24
25.0,0.01,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0903,0.0907,0.0899,0.24,0.24,0.2402,271151432886019.3,271102898469270.7,271471803021472.47,0.15
25.0,1.0,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.4326,0.3659,0.3431,0.1896,0.2004,0.2041,163025072864356.22,175489889951520.66,176418512020183.34,0.19
25.0,1.0,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177275669485716.8,184636965221482.28,186089041145827.8,0.16
25.0,1.0,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177277243746900.84,184636211666284.72,186088587898680.88,0.16
50.0,1.0,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.4752,0.3413,0.32,0.1823,0.2042,0.2076,152496434823625.06,176326070748447.06,176695529568868.5,0.3
25.0,0.01,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.1119,0.1106,0.1101,0.2372,0.2373,0.2375,267704061662156.44,267946830471846.25,268245580471576.12,0.19
25.0,1.0,8.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.6093,0.2051,0.2314,0.1573,0.2244,0.2207,122091777797143.55,183667720424811.03,180663652761673.75,0.36
25.0,1.0,4.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.435,0.3744,0.3527,0.1892,0.199,0.2026,163190037566809.84,175423687991419.88,175026159654178.97,0.19
25.0,1.0,4.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.4326,0.3659,0.3431,0.1896,0.2004,0.2041,163025072864356.22,175489889951520.66,176418512020183.34,0.2
100.0,1.0,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.4258,0.3637,0.3473,0.1907,0.2007,0.2034,164584622119922.12,176373406579329.78,178767806557370.53,0.39
50.0,0.01,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.1524,0.1533,0.1515,0.2317,0.2315,0.2319,259632744055375.72,259584275973633.5,260006145288021.75,0.23
50.0,1.0,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170823509190471.28,180055645279557.06,181982091938955.53,0.23
50.0,1.0,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170826812556129.03,180056328935311.38,181981309768264.8,0.24
25.0,0.01,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.0903,0.0907,0.0899,0.24,0.24,0.2402,271151432886019.3,271102898469270.7,271471803021472.47,0.15
25.0,1.0,2.0,0.7,0.25,0.75,13684.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177275669485716.8,184636965221482.28,186089041145827.8,0.16
25.0,1.0,2.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177277243746900.84,184636211666284.72,186088587898680.88,0.15
25.0,0.01,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.0903,0.0907,0.09,0.24,0.24,0.2402,271149678690988.38,271101191728251.84,271470036306071.4,0.16
25.0,1.0,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.3847,0.3612,0.3446,0.1974,0.2011,0.2038,176467278857301.25,183162533879080.8,184492184864313.34,0.16
50.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3518,0.3471,0.3314,0.2026,0.2033,0.2059,182788439956626.53,186143628234658.4,185549533544166.53,0.2
25.0,0.01,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0739,0.0742,0.0741,0.2422,0.2421,0.2423,273779159009527.0,273754317742755.44,274025685193277.8,0.12
25.0,1.0,4.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3711,0.3516,0.3339,0.1996,0.2026,0.2055,175209897298014.0,181469581038599.38,179940833798028.97,0.14
25.0,1.0,2.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.3359,0.3366,0.3188,0.2051,0.2049,0.2078,183234332215127.66,185949169803537.78,185454904085770.03,0.13
25.0,1.0,2.0,0.3,0.25,0.25,16.0,19260817.0,1.0,0.3745,0.3812,0.3496,0.199,0.1979,0.2031,177627583614575.12,179171662553362.56,181612683922517.62,0.13
50.0,1.0,2.0,0.3,0.25,0.25,16.0,19260817.0,1.0,0.398,0.3882,0.3597,0.1953,0.1968,0.2015,171570584643180.28,174308605144656.44,176656200691543.66,0.19
25.0,0.01,2.0,0.3,0.25,0.25,16.0,19260817.0,1.0,0.0902,0.0914,0.0899,0.24,0.2399,0.2402,271191415560606.56,271033972539902.72,271506153820353.53,0.12
25.0,1.0,4.0,0.3,0.25,0.25,16.0,19260817.0,1.0,0.4164,0.3833,0.3592,0.1922,0.1976,0.2015,166144752330783.03,174415186984698.53,174488747252039.06,0.14
25.0,1.0,2.0,0.5,0.25,0.25,16.0,19260817.0,1.0,0.3745,0.3812,0.3496,0.199,0.1979,0.203,177628204930866.3,179172281528585.75,181612848634873.25,0.12
25.0,1.0,2.0,0.3,0.25,0.5,16.0,19260817.0,1.0,0.3754,0.3805,0.3488,0.1989,0.1981,0.2032,176494941169864.4,178636820509170.5,180776494010578.53,0.14
25.0,1.0,2.0,0.3,0.25,0.25,64.0,19260817.0,1.0,0.3787,0.3669,0.354,0.1984,0.2002,0.2024,176081472133058.06,180387920415997.06,182492390537869.3,0.12
50.0,1.0,4.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3993,0.3482,0.3343,0.195,0.2032,0.2054,169596463231080.25,180780428323800.1,179345502673733.06,0.21
25.0,0.01,4.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0969,0.0969,0.097,0.2391,0.2391,0.2392,270106309036273.8,270176597942883.06,270368038446803.25,0.14
25.0,1.0,8.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.5376,0.2389,0.2141,0.1711,0.2195,0.2232,135582160003285.42,181610317665224.25,183335012344537.44,0.18
25.0,1.0,4.0,0.5,0.25,0.25,4.0,19260817.0,1.0,0.3711,0.3517,0.3339,0.1996,0.2026,0.2055,175220819164774.5,181472326170549.72,179945032636748.53,0.14
25.0,1.0,4.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.378,0.358,0.337,0.1985,0.2016,0.205,174724614774720.28,179695440484174.53,180793439788457.62,0.17
100.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3677,0.3579,0.3375,0.2001,0.2016,0.2049,178836067364057.94,182573051030761.1,183125658358462.44,0.31
50.0,0.01,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.1286,0.1296,0.1288,0.2349,0.2348,0.235,263838425547161.28,263793878500326.9,264059247935592.25,0.17
50.0,1.0,2.0,0.5,0.25,0.25,4.0,19260817.0,1.0,0.3525,0.3473,0.3347,0.2025,0.2033,0.2054,180377645504150.38,183347463945118.66,183087840358491.34,0.18
50.0,1.0,2.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.3554,0.3536,0.3363,0.202,0.2023,0.2051,180657260448523.56,184045354180112.94,183436097778650.7,0.19
25.0,0.01,2.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.0739,0.0742,0.0741,0.2422,0.2421,0.2423,273780271126842.47,273760709215170.4,274024345910348.25,0.14
25.0,1.0,2.0,0.5,0.25,0.5,4.0,19260817.0,1.0,0.3359,0.3367,0.3188,0.2051,0.2049,0.2078,183235338376644.06,185949866519066.4,185455794631568.28,0.14
50.0,1.0,2.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.3555,0.3545,0.3368,0.202,0.2022,0.205,179897384114073.38,183220428335478.3,182739367546387.62,0.22
25.0,0.01,2.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.0738,0.0741,0.0741,0.2422,0.2421,0.2423,273803593268242.38,273790772143016.44,274046189913162.66,0.14
25.0,1.0,4.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.3743,0.3494,0.3343,0.1991,0.203,0.2054,175884644733201.53,182122134683460.4,182601259475072.2,0.18
25.0,1.0,2.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.3711,0.3595,0.3483,0.1996,0.2014,0.2032,174728545442233.78,179472536036254.75,179981597785209.34,0.14
50.0,1.0,2.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.3942,0.3679,0.3608,0.1959,0.2001,0.2013,172737126098800.62,179857711249743.8,179474176691134.88,0.22
25.0,0.01,2.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.0899,0.0911,0.0896,0.2401,0.2399,0.2402,271234453762222.6,271080009533098.8,271551913254064.44,0.14
25.0,1.0,4.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.4239,0.3818,0.3406,0.191,0.1979,0.2044,163697590184976.25,172842286076156.8,179095911524120.1,0.18
25.0,1.0,2.0,0.5,0.25,0.75,16.0,19260817.0,1.0,0.3711,0.3595,0.3483,0.1996,0.2014,0.2032,174729464119600.25,179472291096588.53,179981080020388.47,0.14
25.0,1.0,2.0,0.3,0.25,0.75,64.0,19260817.0,1.0,0.3782,0.3654,0.3561,0.1984,0.2005,0.202,177873973932719.34,183741063090241.7,184287457317553.66,0.17
100.0,1.0,2.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.3701,0.3625,0.342,0.1997,0.2009,0.2042,178089720765547.3,182431090365443.8,182650195894954.2,0.38
50.0,0.01,2.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.1285,0.1294,0.1288,0.2349,0.2348,0.235,263860010759039.78,263845552613965.66,264071359877026.2,0.21
50.0,1.0,4.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.4011,0.3429,0.3198,0.1948,0.204,0.2076,169967929427400.3,181031795830983.1,181754403356558.72,0.28
50.0,1.0,2.0,0.5,0.25,0.75,4.0,19260817.0,1.0,0.3555,0.3545,0.3368,0.202,0.2022,0.205,179898009481991.47,183220947354875.3,182740013624290.66,0.22
25.0,0.01,4.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.097,0.0968,0.0967,0.2391,0.2391,0.2393,270083371283121.9,270174022590454.53,270401843944688.22,0.17
25.0,1.0,8.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.5439,0.2426,0.2067,0.17,0.219,0.2242,133890905386952.61,181609476157879.22,181289330896129.38,0.25
25.0,1.0,4.0,0.5,0.25,0.75,4.0,19260817.0,1.0,0.3752,0.3492,0.3335,0.1989,0.203,0.2055,174800606868171.84,181261551395983.22,180421704966118.78,0.17
50.0,1.0,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.4145,0.366,0.3461,0.1926,0.2004,0.2036,166913629150662.88,176325989771927.4,179532489031950.03,0.23
25.0,0.01,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0996,0.0987,0.0982,0.2388,0.2389,0.2391,269560151695674.62,269696825556295.88,270037399108533.9,0.15
25.0,1.0,4.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.4429,0.3695,0.3463,0.1878,0.1998,0.2036,161759858852145.44,175055342994260.03,178443025439408.56,0.18
25.0,1.0,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.3906,0.3737,0.3498,0.1964,0.1991,0.203,172583763219273.44,178818551181390.9,179739014515933.84,0.14
25.0,1.0,2.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.3942,0.3652,0.3479,0.1959,0.2005,0.2033,174612927254881.88,180661275953160.44,182653706561130.9,0.17
25.0,1.0,2.0,0.3,0.75,0.25,13684.0,19260817.0,1.0,0.391,0.3684,0.3492,0.1964,0.2,0.2031,173961892587845.75,179982633639960.47,181642544290419.06,0.15
50.0,1.0,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.4123,0.3762,0.347,0.1929,0.1987,0.2035,168312159072191.34,176861251544138.62,179399607458364.75,0.21
25.0,0.01,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.0951,0.0943,0.0941,0.2394,0.2395,0.2396,270404810687561.88,270533990385528.84,270834838192787.5,0.14
25.0,1.0,4.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.4385,0.3654,0.3528,0.1886,0.2005,0.2025,162042400593945.84,177031470013911.94,177319234452743.9,0.17
25.0,1.0,2.0,0.5,0.5,0.25,65535.0,19260817.0,1.0,0.3906,0.3737,0.3498,0.1964,0.1991,0.203,172585432132265.4,178817022515260.75,179736393396046.4,0.14
25.0,1.0,2.0,0.3,0.5,0.5,65535.0,19260817.0,1.0,0.3913,0.3801,0.3482,0.1963,0.1981,0.2033,171633524931755.4,176378341574029.8,178861448473689.78,0.16
25.0,1.0,2.0,0.3,0.5,0.25,13684.0,19260817.0,1.0,0.3906,0.3737,0.3498,0.1964,0.1991,0.203,172583763219273.44,178818551181390.9,179739014515933.84,0.15
50.0,1.0,4.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.4821,0.3522,0.3248,0.1811,0.2025,0.2069,151297538601701.12,171204267568595.06,178119046296880.4,0.27
